"ocupacao","porte","modalidade","numero_de_operacoes","a_vencer_ate_90_dias","a_vencer_de_91_ate_360_dias","a_vencer_de_361_ate_1080_dias","a_vencer_de_1081_ate_1800_dias","a_vencer_de_1801_ate_5400_dias","a_vencer_acima_de_5400_dias","vencido_acima_de_15_dias","carteira_ativa","carteira_inadimplida_arrastada","ativo_problematico"
"Aposentado/pensionista","Acima de 20 salários mínimos","Rural e agroindustrial",-0.0919552072246946,-0.151056413667516,-0.1849423938262,-0.141117533379949,-0.120847996864335,-0.0917508076360023,-0.0569760413414939,-0.153028624420609,-0.167424000511675,-0.19793348158164,-0.199281750948634
"Aposentado/pensionista","Acima de 20 salários mínimos","Veículos",-0.0886130191174763,-0.0958586138768446,-0.0137588921555681,-0.000201257781264677,-0.0777548316550748,-0.0917508076360023,-0.0544655864402075,-0.13801580423136,-0.0789061177720343,-0.184247786438555,-0.181814591634102
"Aposentado/pensionista","Até 1 salário mínimo","Cartão de crédito",-0.0919552072246946,-0.151056413667516,-0.19411694673589,-0.141117533379949,-0.120847996864335,-0.0917508076360023,-0.0569760413414939,-0.153028624420609,-0.169029053332991,-0.19793348158164,-0.199281750948634
"Aposentado/pensionista","Até 1 salário mínimo","Cartão de crédito",0.133418682773211,0.130258219601273,-0.038387242751093,-0.114096633060016,-0.109260471492399,-0.0900889327419111,-0.0562937467064959,0.14256673087342,-0.0514673184716059,0.0524364066500367,0.0286425589532013
"Aposentado/pensionista","Até 1 salário mínimo","Cartão de crédito",-0.0907764890975953,-0.150989115251144,-0.195517797115939,-0.14077115869614,-0.120456264696058,-0.0915690993223314,-0.0569760413414939,-0.112350832885886,-0.166936827028954,-0.155728998201869,-0.17403940616881
"Aposentado/pensionista","Até 1 salário mínimo","Empréstimo com consignação em folha",0.321342161391128,0.323280461940639,1.44250601353445,1.84841753695975,1.54893459201475,0.350523898130501,-0.0569760413414939,0.028405217220586,1.15530420445002,0.479508631202233,0.453176480900996
"Aposentado/pensionista","Até 1 salário mínimo","Empréstimo com consignação em folha",-0.0894336456616594,-0.151056413667516,-0.195761673099951,-0.141117533379949,-0.120847996864335,-0.0917508076360023,-0.0569760413414939,0.0551406000341043,-0.158486405208442,0.0149545075134825,-0.0821723815361611
"Aposentado/pensionista","Até 1 salário mínimo","Empréstimo sem consignação em folha",-0.0559819236242344,-0.125843119734364,-0.136261262972895,-0.103853157552674,-0.101858101530033,-0.0864986516378176,-0.0562212912346046,-0.0757477107694446,-0.134459314327475,-0.00643371986278069,-0.0445417479812418
"Aposentado/pensionista","Até 1 salário mínimo","Empréstimo sem consignação em folha",-0.0918060023984795,-0.150977760880982,-0.19568196581482,-0.140982744304001,-0.120706748673672,-0.0916468741156308,-0.0569760413414939,-0.148736689258161,-0.168973601730864,-0.191333997655808,-0.195651384556021
"Aposentado/pensionista","Até 1 salário mínimo","Habitacional",-0.0919552072246946,-0.149377960561598,-0.189706036178518,-0.13244873910342,-0.109409407137576,-0.0803469515413457,-0.0545622061801391,-0.153028624420609,-0.160124807317196,-0.19793348158164,-0.199281750948634
"Aposentado/pensionista","Até 1 salário mínimo","Habitacional",-0.0820330862813905,-0.0996059223004955,-0.0214345804229831,0.121357010135913,0.248037575688376,0.428519385524341,0.165080990180901,-0.132492603435279,0.186347852250819,-0.123103035078445,-0.0100190524361238
"Aposentado/pensionista","Até 1 salário mínimo","Habitacional",-0.0919552072246946,-0.150697752104832,-0.195098442270257,-0.140220523479011,-0.119504998821045,-0.0896985348685192,-0.0569760413414939,-0.153028624420609,-0.168082981936529,-0.19793348158164,-0.199281750948634
"Aposentado/pensionista","Até 1 salário mínimo","Outros créditos",-0.0382563902698807,-0.0909934910109644,-0.129764778383018,-0.0951040636280807,-0.0911367406360375,-0.0859807485303535,-0.0546476085675009,-0.0470635983667294,-0.119336808567008,0.00688028340637967,0.0401786671954963
"Aposentado/pensionista","Até 1 salário mínimo","Outros créditos",-0.0909406144064319,-0.150225999777233,-0.193113702854042,-0.137874920230293,-0.117211969373087,-0.0892433692774727,-0.0569760413414939,-0.127283627989665,-0.165173189991983,-0.16735232823728,-0.182305465927132
"Aposentado/pensionista","Até 1 salário mínimo","Rural e agroindustrial",-0.0919552072246946,-0.151056413667516,-0.188022276132457,-0.140543768469516,-0.11991131919034,-0.0917508076360023,-0.0548061349683921,-0.153028624420609,-0.167312003598953,-0.19793348158164,-0.199281750948634
"Aposentado/pensionista","Até 1 salário mínimo","Rural e agroindustrial",-0.0919552072246946,-0.151056413667516,-0.195761673099951,-0.140472396700534,-0.120847996864335,-0.0917508076360023,-0.0569760413414939,-0.153028624420609,-0.16914299682487,-0.19793348158164,-0.199281750948634
"Aposentado/pensionista","Até 1 salário mínimo","Veículos",-0.0865390720330865,-0.103078854596021,-0.0428450539576909,-0.00448444903335159,-0.0798303188963026,-0.0913709735633546,-0.0569760413414939,-0.117367069027076,-0.0863676571050442,-0.0785593637881956,-0.0857715978031572
"Aposentado/pensionista","Indisponível","Cartão de crédito",0.173107166546428,0.0642816592972656,-0.120494720372567,-0.071149587079888,0.0387648124607701,-0.0426983667168503,-0.0569760413414939,0.545930512106451,-0.0124516189358515,0.455609411260085,0.216948116166869
"Aposentado/pensionista","Indisponível","Cartão de crédito",-0.0919552072246946,-0.151056413667516,-0.195761673099951,-0.141117533379949,-0.120847996864335,-0.0917508076360023,-0.0569760413414939,-0.151966464638077,-0.169261531082412,-0.196850455261515,-0.198684213715773
"Aposentado/pensionista","Indisponível","Empréstimo com consignação em folha",-0.0919552072246946,-0.151039521570007,-0.195684565778816,-0.141091619150824,-0.120847996864335,-0.0917508076360023,-0.0569760413414939,-0.153028624420609,-0.169292400307467,-0.19793348158164,-0.199281750948634
"Aposentado/pensionista","Indisponível","Empréstimo com consignação em folha",0.0157408363373634,-0.0465500674369976,0.155662673506998,0.284826598496351,0.214516934012182,-0.024024903687281,-0.0569760413414939,0.268643686079971,0.123893919870232,1.42309460650608,0.714681397030112
"Aposentado/pensionista","Indisponível","Empréstimo com consignação em folha",-0.091179342128376,-0.151056413667516,-0.195761673099951,-0.141117533379949,-0.120847996864335,-0.0917508076360023,-0.0569760413414939,-0.118098427974089,-0.167499484197453,-0.162211490015999,-0.179631135974106
"Aposentado/pensionista","Indisponível","Empréstimo sem consignação em folha",-0.0917612409506149,-0.151032720297121,-0.195740132822597,-0.14108445972016,-0.120827680429347,-0.0917471195580337,-0.0569760413414939,-0.153028624420609,-0.169294444435105,-0.19793348158164,-0.199281750948634
"Aposentado/pensionista","Indisponível","Empréstimo sem consignação em folha",-0.0874641419556201,-0.148660360928169,-0.189968188567917,-0.137236239513624,-0.120148959678082,-0.0916722720056708,-0.0569760413414939,-0.120456906376943,-0.164877257114792,-0.143204578317688,-0.167170352894807
"Aposentado/pensionista","Indisponível","Habitacional",-0.0919552072246946,-0.150978008844056,-0.195468781543385,-0.140670669163208,-0.120196140291232,-0.0908410098213226,-0.0569760413414939,-0.153028624420609,-0.168766815393751,-0.19793348158164,-0.199281750948634
"Aposentado/pensionista","Indisponível","Habitacional",-0.0871358913379469,-0.12720789851996,-0.111892279547353,-0.0176056580073455,0.0467856911153285,0.111254221556045,0.00433873774863115,-0.130481237446355,-0.0209346834958374,-0.0367661706263576,0.00166288169073162
"Aposentado/pensionista","Indisponível","Habitacional",-0.0919552072246946,-0.150561336646935,-0.193965283234143,-0.138335902698515,-0.116715670641841,-0.0880950976172884,-0.0558209114226984,-0.153028624420609,-0.166271391119611,-0.19793348158164,-0.199281750948634
"Aposentado/pensionista","Indisponível","Outros créditos",-0.0723944545078952,-0.028334442086342,-0.167366535003441,-0.12459472602494,-0.111155065353395,-0.0914407093291279,-0.0569760413414939,-0.0569874162962515,-0.124841271425331,-0.103413954190712,-0.115648064976937
"Aposentado/pensionista","Indisponível","Outros créditos",-0.0919552072246946,-0.150826875178511,-0.194968879375065,-0.140199214386758,-0.120011178521595,-0.0910614566297516,-0.0569760413414939,-0.152237393956222,-0.168510799722524,-0.19712431556339,-0.198836629913154
"Aposentado/pensionista","Indisponível","Veículos",-0.0887025420132054,-0.125073282775961,-0.110000805740272,-0.0667847547310141,-0.101719462335955,-0.0916644730074358,-0.0569760413414939,-0.109709105941573,-0.123046291151125,-0.111815614675844,-0.132463466090675
"Aposentado/pensionista","Mais de 1 a 2 salários mínimos","Cartão de crédito",-0.0919552072246946,-0.151050974643917,-0.195244302166868,-0.141117533379949,-0.120847996864335,-0.0917508076360023,-0.0569760413414939,-0.153028624420609,-0.169225017376506,-0.19793348158164,-0.199281750948634
"Aposentado/pensionista","Mais de 1 a 2 salários mínimos","Cartão de crédito",0.94513769883121,1.63055386486117,0.828180060806529,-0.0648344767471725,-0.0795936733781217,-0.0817485261124614,-0.0552047685161371,1.15206835621426,0.521274893354023,0.89498178276451,0.757695290712358
"Aposentado/pensionista","Mais de 1 a 2 salários mínimos","Cartão de crédito",-0.0883593709129107,-0.150819743058916,-0.195019602400282,-0.140443962254622,-0.12030931170085,-0.0912945183729488,-0.0569760413414939,-0.0387128696115894,-0.16278999748133,-0.0726308235583216,-0.130131168625621
"Aposentado/pensionista","Mais de 1 a 2 salários mínimos","Empréstimo com consignação em folha",-0.0919552072246946,-0.150915247360932,-0.195256019800321,-0.140809378872703,-0.120802639581067,-0.0917508076360023,-0.0569760413414939,-0.152801399269474,-0.169093772839159,-0.197701105707522,-0.199153921322359
"Aposentado/pensionista","Mais de 1 a 2 salários mínimos","Empréstimo com consignação em folha",0.963504812938289,1.23207825736852,4.59724257637297,5.74772393641499,5.03231583265296,1.36197719946903,-0.0567139366695577,0.277589400026052,3.80496843511145,1.59845865970621,1.46918502524834
"Aposentado/pensionista","Mais de 1 a 2 salários mínimos","Empréstimo com consignação em folha",-0.0874492214729986,-0.151021542355608,-0.195641546823818,-0.141117533379949,-0.120847996864335,-0.0917508076360023,-0.0569760413414939,0.206772485189073,-0.150568367877859,0.170595768824821,0.00344564719437746
"Aposentado/pensionista","Mais de 1 a 2 salários mínimos","Empréstimo sem consignação em folha",-0.0914031493676987,-0.151037111754113,-0.195631936812986,-0.141015889081018,-0.120785838080412,-0.0917331797173993,-0.0569760413414939,-0.153028624420609,-0.169247660598324,-0.19793348158164,-0.199281750948634
"Aposentado/pensionista","Mais de 1 a 2 salários mínimos","Empréstimo sem consignação em folha",0.0412847025853882,-0.0400411220362586,0.0970310989791511,0.0465408832430161,-0.0152809526907936,-0.0672469588832232,-0.0508982526802482,0.029109835673896,-0.00811428319025263,0.234960033762605,0.21729599664035
"Aposentado/pensionista","Mais de 1 a 2 salários mínimos","Empréstimo sem consignação em folha",-0.0916120361243998,-0.15102996347049,-0.195661052485612,-0.141050246110461,-0.120847644381659,-0.0917508076360023,-0.0569760413414939,-0.123838299190057,-0.167756188216109,-0.167257404246918,-0.18240688596453
"Aposentado/pensionista","Mais de 1 a 2 salários mínimos","Habitacional",-0.0919552072246946,-0.150186329812383,-0.192806942237164,-0.136777691328872,-0.114871994126879,-0.0837427126288021,-0.0551220132785826,-0.153028624420609,-0.1639208462977,-0.19793348158164,-0.199281750948634
"Aposentado/pensionista","Mais de 1 a 2 salários mínimos","Habitacional",-0.0748563341404443,-0.0730674215306797,0.0806633979784311,0.273099571967525,0.461977962407173,0.727592067483478,0.304415881135177,-0.122214366560325,0.39276540996311,-0.0453971723050979,0.154458147650884
"Aposentado/pensionista","Mais de 1 a 2 salários mínimos","Habitacional",-0.0919552072246946,-0.150677131275494,-0.194373740863231,-0.138951293708115,-0.117588309971412,-0.0871037760867063,-0.0546222565451028,-0.153028624420609,-0.166190979559136,-0.19793348158164,-0.199281750948634
"Aposentado/pensionista","Mais de 1 a 2 salários mínimos","Outros créditos",-0.0919552072246946,-0.151056413667516,-0.195761673099951,-0.141117533379949,-0.120847996864335,-0.0917508076360023,-0.056834496684152,-0.153028624420609,-0.16929378953515,-0.19793348158164,-0.199033025551079
"Aposentado/pensionista","Mais de 1 a 2 salários mínimos","Outros créditos",-0.0919552072246946,-0.15026380296876,-0.193960357995222,-0.138571659274435,-0.117543481672484,-0.0891981125919413,-0.0569760413414939,-0.153028624420609,-0.166895094479271,-0.19793348158164,-0.18790068208128
"Aposentado/pensionista","Mais de 1 a 2 salários mínimos","Outros créditos",0.0899553168967532,0.0730265651170033,0.106272858539778,0.0852149581094463,0.0316153943754022,-0.053355264217177,-0.0549999570275227,0.207340393865647,0.0499349652384799,0.59902214815891,0.822509265933129
"Aposentado/pensionista","Mais de 1 a 2 salários mínimos","Outros créditos",-0.088806985391556,-0.148349129095713,-0.186613273145052,-0.130304047951842,-0.112931094871902,-0.0871367452262586,-0.0569760413414939,-0.048782790553012,-0.156217768382227,-0.0407178408892948,-0.112121031409307
"Aposentado/pensionista","Mais de 1 a 2 salários mínimos","Rural e agroindustrial",-0.0911644216457545,-0.141367388959501,-0.169560046326782,-0.132345531410748,-0.113826539882654,-0.0877899207481937,-0.0560183640411583,-0.0744599767866174,-0.153668163749473,-0.155786390380917,-0.147619153673936
"Aposentado/pensionista","Mais de 1 a 2 salários mínimos","Rural e agroindustrial",-0.0919552072246946,-0.15004343395476,-0.195761673099951,-0.14024473741373,-0.120847996864335,-0.0917508076360023,-0.0569760413414939,-0.148418812176284,-0.168606708399995,-0.183975692967214,-0.19160359197886
"Aposentado/pensionista","Mais de 1 a 2 salários mínimos","Rural e agroindustrial",-0.0919552072246946,-0.151056413667516,-0.189943118399115,-0.141117533379949,-0.120847996864335,-0.0917508076360023,-0.0569760413414939,-0.153028624420609,-0.168298858083852,-0.19793348158164,-0.199281750948634
"Aposentado/pensionista","Mais de 1 a 2 salários mínimos","Rural e agroindustrial",-0.0919552072246946,-0.151056413667516,-0.190363211985005,-0.131993033237236,-0.108207477659361,-0.0744503724381336,-0.0569760413414939,-0.139677164039362,-0.1583334701036,-0.139052151543057,-0.0805186886254524
"Aposentado/pensionista","Mais de 1 a 2 salários mínimos","Rural e agroindustrial",-0.0919552072246946,-0.150459323056291,-0.195761673099951,-0.141117533379949,-0.120847996864335,-0.0917508076360023,-0.0569760413414939,-0.153028624420609,-0.169178200012424,-0.19793348158164,-0.199281750948634
"Aposentado/pensionista","Mais de 1 a 2 salários mínimos","Rural e agroindustrial",-0.0919552072246946,-0.151056413667516,-0.188500058073574,-0.13640177039981,-0.120847996864335,-0.0917508076360023,-0.0569760413414939,-0.128902618507266,-0.16552080855708,-0.123317562198279,-0.158235643536661
"Aposentado/pensionista","Mais de 1 a 2 salários mínimos","Veículos",-0.0689776639875694,0.0381369606878767,0.432829426978737,0.41719799062538,0.038860175945786,-0.0915246944616796,-0.0569760413414939,0.0571166086706702,0.17045734960797,0.41838090951511,0.255514380792012
"Aposentado/pensionista","Mais de 1 a 2 salários mínimos","Veículos",-0.0919552072246946,-0.151056413667516,-0.195761673099951,-0.141117533379949,-0.120847996864335,-0.0917508076360023,-0.0569760413414939,-0.151966236021279,-0.169261519188203,-0.196847011040359,-0.19868408510325
"Aposentado/pensionista","Mais de 10 a 20 salários mínimos","Cartão de crédito",-0.0914777517808062,-0.150187488807611,-0.18308840868917,-0.140654406430965,-0.120847996864335,-0.0917508076360023,-0.0569760413414939,-0.152617177091544,-0.166751795759478,-0.19793348158164,-0.199281750948634
"Aposentado/pensionista","Mais de 10 a 20 salários mínimos","Cartão de crédito",0.584614077247668,5.64257369334254,2.908909651306,-0.0454702157870225,-0.0856963282954138,-0.0807022018698165,-0.050042434894755,1.62086009864774,1.84633729722112,1.17194601203797,1.1283443075224
"Aposentado/pensionista","Mais de 10 a 20 salários mínimos","Cartão de crédito",-0.0916269566070213,-0.150907848706826,-0.195263598389652,-0.140335307574885,-0.119900492192939,-0.0910635233935898,-0.0569760413414939,-0.0864484498998536,-0.165178646959428,-0.116598708942042,-0.15453583760305
"Aposentado/pensionista","Mais de 10 a 20 salários mínimos","Empréstimo com consignação em folha",-0.0919552072246946,-0.151012152774685,-0.195560820633878,-0.14093302802744,-0.1208215861757,-0.0917508076360023,-0.0569760413414939,-0.153028624420609,-0.16921762636273,-0.19793348158164,-0.199281750948634
"Aposentado/pensionista","Mais de 10 a 20 salários mínimos","Empréstimo com consignação em folha",0.101160599345507,0.945164526063987,3.62098952672612,5.00890552952319,5.20093957313896,1.97245208351189,-0.0569760413414939,0.195480888244821,3.56469023427337,1.26761750352227,1.34837259574648
"Aposentado/pensionista","Mais de 10 a 20 salários mínimos","Empréstimo com consignação em folha",-0.0915672746765353,-0.150919829691025,-0.195097445723861,-0.139663671430819,-0.118293480460352,-0.0887267352551094,-0.0569760413414939,-0.0415948405898172,-0.161723098639734,-0.0486677042912788,-0.117170866592795
"Aposentado/pensionista","Mais de 10 a 20 salários mínimos","Empréstimo sem consignação em folha",-0.0919552072246946,-0.150824688563776,-0.194942798514749,-0.140201135737217,-0.120847996864335,-0.0917508076360023,-0.0569760413414939,-0.153028624420609,-0.168872875978445,-0.19793348158164,-0.199281750948634
"Aposentado/pensionista","Mais de 10 a 20 salários mínimos","Empréstimo sem consignação em folha",0.000760671785367508,0.265584813174572,1.27927228598121,1.05502976789943,0.876473347333937,0.270311180629887,-0.0400271943634487,0.0969598138693868,0.779899593082423,0.659032512721955,0.647056159225586
"Aposentado/pensionista","Mais de 10 a 20 salários mínimos","Empréstimo sem consignação em folha",-0.0919552072246946,-0.151008279254433,-0.195588527726501,-0.140843185039946,-0.120457785526037,-0.0914035505620301,-0.0569760413414939,-0.113399416819882,-0.166980491469643,-0.152009885831115,-0.174019248529607
"Aposentado/pensionista","Mais de 10 a 20 salários mínimos","Habitacional",-0.0919552072246946,-0.147446452368846,-0.182948940560839,-0.122102567058485,-0.0947634359271688,-0.0576709822195084,-0.0451711634751455,-0.153028624420609,-0.145449920327477,-0.19793348158164,-0.199281750948634
"Aposentado/pensionista","Mais de 10 a 20 salários mínimos","Habitacional",-0.0919552072246946,-0.150594664810004,-0.194047124150661,-0.138660585738646,-0.117702260279232,-0.0876500322355297,-0.0562154418636814,-0.153028624420609,-0.166468997521936,-0.19793348158164,-0.199281750948634
"Aposentado/pensionista","Mais de 10 a 20 salários mínimos","Habitacional",-0.0826746670341154,-0.0222173278663114,0.264851971118228,0.524455556109318,0.765269951583764,0.953482587844696,0.23032192666799,-0.121250214338947,0.603622212926641,0.0401785945892862,-0.0367550607584721
"Aposentado/pensionista","Mais de 10 a 20 salários mínimos","Habitacional",-0.0919552072246946,-0.147217483747821,-0.181896997318275,-0.119697565811502,-0.0889964611435699,-0.0432065558947231,-0.0430306080939316,-0.152795702261606,-0.139183684052189,-0.177201931450878,-0.187877355740261
"Aposentado/pensionista","Mais de 10 a 20 salários mínimos","Outros créditos",-0.0919552072246946,-0.150136381932879,-0.192532969091837,-0.137172103033683,-0.118112418388264,-0.0897414641072381,-0.0567802652348716,-0.153028624420609,-0.166449591121591,-0.19793348158164,-0.199281750948634
"Aposentado/pensionista","Mais de 10 a 20 salários mínimos","Outros créditos",-0.0919552072246946,-0.150346823482117,-0.193137238961953,-0.138384441688621,-0.11737997136329,-0.0893234698429616,-0.0568176151481664,-0.153028624420609,-0.166704966341533,-0.19793348158164,-0.199281750948634
"Aposentado/pensionista","Mais de 10 a 20 salários mínimos","Outros créditos",-0.0919552072246946,-0.14851592088996,-0.189509697374054,-0.132224685163782,-0.10912706643176,-0.080336835144036,-0.0569760413414939,-0.153028624420609,-0.160176099697925,-0.19793348158164,-0.199281750948634
"Aposentado/pensionista","Mais de 10 a 20 salários mínimos","Outros créditos",-0.00774400330889309,0.218726890265698,0.199516891806574,0.176159584068845,0.18336015986802,0.0768504615395619,-0.0564420273752142,0.193402964080756,0.184112703371381,0.635612106992735,0.975903508032688
"Aposentado/pensionista","Mais de 10 a 20 salários mínimos","Outros créditos",-0.0913285469545911,-0.144491306522057,-0.172846917798967,-0.111301108442694,-0.0894719300751048,-0.0691250362538478,-0.0569760413414939,-0.0559408454175544,-0.139418782598834,-0.0399252369458989,-0.109276453003161
"Aposentado/pensionista","Mais de 10 a 20 salários mínimos","Rural e agroindustrial",-0.0919552072246946,-0.151056413667516,-0.190943593488136,-0.13819254844135,-0.120847996864335,-0.0917508076360023,-0.0569760413414939,-0.153028624420609,-0.167685917945879,-0.19793348158164,-0.199281750948634
"Aposentado/pensionista","Mais de 10 a 20 salários mínimos","Rural e agroindustrial",-0.0908212505454598,-0.140854461005002,-0.114089802152457,-0.0888189229844491,-0.0799209642158727,-0.0823296761008273,-0.0562803901189269,-0.0180264218416225,-0.122465462664205,-0.157799747124412,-0.101563144835169
"Aposentado/pensionista","Mais de 10 a 20 salários mínimos","Rural e agroindustrial",-0.0919552072246946,-0.136720383836772,-0.186347840000803,-0.1194500073315,-0.120847996864335,-0.0917508076360023,-0.0569760413414939,-0.153028624420609,-0.158505241564835,-0.19793348158164,-0.199281750948634
"Aposentado/pensionista","Mais de 10 a 20 salários mínimos","Rural e agroindustrial",-0.0919552072246946,-0.151056413667516,-0.191156269904196,-0.136290487642156,-0.116425077051399,-0.0917508076360023,-0.0495731265242282,-0.153028624420609,-0.165329554859937,-0.19793348158164,-0.192471793834027
"Aposentado/pensionista","Mais de 10 a 20 salários mínimos","Rural e agroindustrial",-0.0919552072246946,-0.138763142846525,-0.192784183654463,-0.129625507806491,-0.107374918265346,-0.0844355663880804,-0.0569760413414939,-0.153028624420609,-0.158688666716918,-0.19793348158164,-0.172486516991197
"Aposentado/pensionista","Mais de 10 a 20 salários mínimos","Rural e agroindustrial",-0.0919552072246946,-0.151056413667516,-0.195761673099951,-0.133090214134528,-0.120847996864335,-0.0917508076360023,-0.0569760413414939,-0.153028624420609,-0.167154291172962,-0.19793348158164,-0.199281750948634
"Aposentado/pensionista","Mais de 10 a 20 salários mínimos","Veículos",-0.0795264452009769,0.00731758895395393,0.337807011950568,0.345283962850606,0.0374579024997516,-0.0907852719497797,-0.0513460120036614,-0.0886697060561016,0.120633506192476,-0.0436744764447623,-0.0681719900327617
"Aposentado/pensionista","Mais de 2 a 3 salários mínimos","Cartão de crédito",-0.0919552072246946,-0.151047300594653,-0.195316094117594,-0.141117533379949,-0.120847996864335,-0.0917508076360023,-0.0569760413414939,-0.153028624420609,-0.169236724311901,-0.19793348158164,-0.199281750948634
